#ItemId    IconId  RawIconKey  Name
9644	7280	46041	Antiquated Welkin Shoes
10180	7281	41113	Antiquated Creed Wings
10181	7282	43231	Antiquated Creed Cuirass
10182	7283	44672	Antiquated Creed Gauntlets
10183	7284	45557	Antiquated Creed Cuisses
10184	7285	46982	Antiquated Creed Sabatons
10185	7286	40730	Antiquated Tantra Tantour
10186	7287	43232	Antiquated Tantra Chestwrap
10187	7288	44312	Antiquated Tantra Wristwraps
10188	7289	45558	Antiquated Tantra Galligaskins
10189	7290	46039	Antiquated Tantra Gaiters
10190	7291	40187	Antiquated Ravager's Helm
10191	7292	43233	Antiquated Ravager's Cuirass
10192	7293	44673	Antiquated Ravager's Chains
10193	7294	45559	Antiquated Ravager's Breeches
10194	7295	46457	Antiquated Ravager's Warboots
10195	7296	40188	Antiquated Dragonlancer's Mesail
10196	7297	43234	Antiquated Dragonlancer's Plackart
10197	7298	44674	Antiquated Dragonlancer's Vambraces
10198	7299	45560	Antiquated Dragonlancer's Cuissots
10199	7300	46983	Antiquated Dragonlancer's Schynbalds
10200	7301	40731	Antiquated Aoidos' Turban
10201	7302	43568	Antiquated Aoidos' Cloak
10202	7303	44313	Antiquated Aoidos' Shoulder Gloves
10203	7304	45561	Antiquated Aoidos' Tights
10204	7305	46458	Antiquated Aoidos' Thighboots
10205	7306	40409	Antiquated Orison Hood
10206	7307	43569	Antiquated Orison Robe
10207	7308	44314	Antiquated Orison Fingerless Gloves
10208	7309	45562	Antiquated Orison Skirt
10209	7310	46459	Antiquated Orison Thighboots
10210	7311	40732	Antiquated Goetia Tricorne
10211	7312	43570	Antiquated Goetia Coat
10212	7313	44315	Antiquated Goetia Gloves
10213	7314	45563	Antiquated Goetia Chausses
10214	7315	46460	Antiquated Goetia Thighboots
10215	7316	41114	Antiquated Caller's Horn
10216	7317	43571	Antiquated Caller's Himation
10217	7318	44835	Antiquated Caller's Armlets
10218	7319	45564	Antiquated Caller's Loincloth
10219	7320	46040	Antiquated Caller's Sandals
10220	7321	40733	Antiquated Savant's Top Hat
10221	7322	43572	Antiquated Savant's Overcoat
10222	7323	44675	Antiquated Savant's Aethercell Gloves
10223	7324	45565	Antiquated Savant's Culottes
10224	7325	46461	Antiquated Savant's Boots
10225	7326	40410	Antiquated Iga Zukin
10226	7327	43235	Antiquated Iga Ningi
10227	7328	44676	Antiquated Iga Tekko
10228	7329	45566	Antiquated Iga Hakama
10229	7330	46462	Antiquated Iga Kyahan
10230	7331	40735	Millkeep's Cap
10231	7332	42426	Millkeep's Apron
10232	7333	44318	Millkeep's Gloves
10233	7334	45570	Millkeep's Slops
10234	7335	46464	Millkeep's Workboots
10235	7336	41370	Forgekeep's Goggles
10236	7337	42427	Forgekeep's Redingote
10237	7338	44319	Forgekeep's Gloves
10238	7339	45571	Forgekeep's Slops
10239	7340	46042	Forgekeep's Sandals
10240	7341	41242	Hammerkeep's Visor
10241	7342	42428	Hammerkeep's Waist Apron
10242	7343	44678	Hammerkeep's Work Gloves
10243	7344	45572	Hammerkeep's Slops
10244	7345	46465	Hammerkeep's Workboots
10245	7346	41115	Gemkeep's Coronal
10246	7347	42429	Gemkeep's Gown
10247	7348	44836	Gemkeep's Chaplets
10248	7349	45573	Gemkeep's Trousers
10249	7350	46043	Gemkeep's Sandals
10250	7351	40736	Hidekeep's Cap
10251	7352	42430	Hidekeep's Apron
10252	7353	44679	Hidekeep's Gloves
10253	7354	45574	Hidekeep's Trousers
10254	7355	46466	Hidekeep's Workboots
10255	7356	40737	Boltkeep's Gibus
10256	7357	42431	Boltkeep's Dreadnought
10257	7358	44320	Boltkeep's Gloves
10258	7359	45575	Boltkeep's Slacks
10259	7360	46467	Boltkeep's Top Boots
10260	7361	41371	Cauldronkeep's Spectacles
10261	7362	42432	Cauldronkeep's Overcoat
10262	7363	44321	Cauldronkeep's Gloves
10263	7364	45576	Cauldronkeep's Longkilt
10264	7365	46468	Cauldronkeep's Jackboots
10265	7366	40738	Galleykeep's Toque
10266	7367	42433	Galleykeep's Whites
10267	7368	44322	Galleykeep's Gloves
10268	7369	45577	Galleykeep's Trousers
10269	7370	46469	Galleykeep's Top Boots
10270	7371	40190	Minekeep's Helmet
10271	7372	42434	Minekeep's Overalls
10272	7373	44323	Minekeep's Work Gloves
10273	7374	45578	Minekeep's Slops
10274	7375	46470	Minekeep's Workboots
10275	7376	40739	Fieldkeep's Canotier
10276	7377	42435	Fieldkeep's Shirt
10277	7378	44324	Fieldkeep's Corsage
10278	7379	45579	Fieldkeep's Slops
10279	7380	46471	Fieldkeep's Jackboots
10280	7381	40740	Tacklekeep's Cap
10281	7382	42436	Tacklekeep's Vest
10282	7383	44325	Tacklekeep's Gloves
10283	7384	45580	Tacklekeep's Gaskins
10284	7385	46472	Tacklekeep's Waders
10285	7386	30520	Antiquated Hauteclaire
10286	7387	30117	Antiquated Prytwen
10287	7388	31095	Antiquated Rising Suns
10288	7389	31490	Antiquated Parashu
10289	7390	31892	Antiquated Brionac
10290	7391	32289	Antiquated Berimbau
10291	7392	33876	Antiquated Yukimitsu
10292	7393	32668	Antiquated Seraph Cane
10293	7394	33036	Antiquated Lunaris Rod
10294	7395	33531	Antiquated Almandal
10295	7396	33502	Antiquated Elements
10296	7397	35020	Millkeep's Saw
10297	7398	35119	Forgekeep's Hammer
10298	7399	35219	Hammerkeep's Beetle
10299	7400	35318	Gemkeep's Mallet
10300	7401	35419	Hidekeep's Knife
10301	7402	35519	Boltkeep's Needle
10302	7403	35618	Cauldronkeep's Alembic
10303	7404	35721	Galleykeep's Frypan
10304	7405	38021	Minekeep's Pickaxe
10305	7406	38119	Fieldkeep's Hatchet
10306	7407	38222	Tacklekeep's Rod
10309	7553	65031	Red Crafters' Scrip
10311	7554	65029	Red Gatherers' Scrip
10325	7408	27611	Illuminati Gobdip
10326	7409	20906	Illuminati Gobtwine
10327	7410	27610	Illuminati Gobcoat
10374	7544	26203	Traders' Favor (Coerthas Western Highlands)
10380	7545	26204	Matron's Favor (Coerthas Western Highlands)
10676	7411	40221	Adamantite Barbut of Fending
10683	7412	43281	Adamantite Pauldroncoat of Fending
10690	7413	44723	Adamantite Vambraces of Fending
10697	7414	47301	Griffin Leather Twinbelt of Fending
10704	7415	45682	Griffin Leather Skirt of Fending
10711	7416	47026	Adamantite Sollerets of Fending
10718	7417	40222	Adamantite Barbut of Maiming
10725	7418	43282	Adamantite Pauldroncoat of Maiming
10732	7419	44724	Adamantite Vambraces of Maiming
10746	7420	45683	Griffin Leather Skirt of Maiming
10753	7421	47027	Adamantite Sollerets of Maiming
10760	7422	40768	Griffin Leather Tricorne of Striking
10767	7423	42462	Griffin Leather Coat of Striking
10774	7424	44382	Griffin Leather Bracers of Striking
10781	7425	47429	Astral Silk Sash of Striking
10788	7426	45684	Griffin Leather Brais of Striking
10795	7427	46532	Griffin Leather Boots of Striking
10802	7428	41268	Griffin Leather Blinder of Aiming
10809	7429	43594	Griffin Leather Longcoat of Aiming
10816	7430	44384	Griffin Leather Gloves of Aiming
10830	7431	45686	Astral Silk Slops of Aiming
10837	7432	46534	Griffin Leather Thighboots of Aiming
10844	7433	40769	Griffin Leather Tricorne of Scouting
10851	7434	42463	Griffin Leather Coat of Scouting
10858	7435	44383	Griffin Leather Bracers of Scouting
10872	7436	45685	Griffin Leather Brais of Scouting
10879	7437	46533	Griffin Leather Boots of Scouting
10886	7438	41126	Aurum Regis Crown of Healing
10893	7439	42464	Astral Silk Doublet of Healing
10900	7440	44385	Astral Silk Gloves of Healing
10907	7441	47431	Griffin Leather Corset of Healing
10914	7442	45687	Astral Silk Bottoms of Healing
10921	7443	46535	Griffin Leather Boots of Healing
10928	7444	41127	Aurum Regis Circlet of Casting
10935	7445	42465	Astral Silk Doublet of Casting
10942	7446	44386	Astral Silk Dress Gloves of Casting
10956	7447	45688	Astral Silk Bottoms of Casting
10963	7448	46536	Griffin Leather Boots of Casting
11510	7449	30530	Gordian Blade
11511	7450	31101	Gordian Cesti
11512	7451	31500	Gordian Axe
11513	7452	31902	Gordian Trident
11514	7453	32297	Gordian Longbow
11515	7454	33886	Gordian Baselards
11516	7455	34247	Gordian Greatsword
11517	7456	34640	Gordian Musketoon
11518	7457	32677	Gordian Cane
11519	7458	33045	Gordian Staff
11520	7459	33513	Gordian Grimoire
11521	7460	33514	Gordian Codex
11522	7461	34849	Gordian Astrometer
11523	7462	30126	Gordian Shield
11745	7463	48644	Ardent Earrings of Fending
11750	7464	48433	Ardent Necklace of Fending
11755	7465	48938	Ardent Bracelet of Fending
11760	7466	48188	Ardent Ring of Fending
12013	7467	48414	Astral Birch Necklace
12016	7468	48919	Astral Birch Armillae
12019	7469	48629	Aurum Regis Earrings of Crafting
12022	7470	48172	Astral Birch Ring
12025	7471	48417	Griffin Leather Choker
12028	7472	48922	Griffin Leather Wristbands
12031	7473	48628	Aurum Regis Earrings of Gathering
12034	7474	48169	Griffin Leather Ring
12060	7790	28638	Wind-up Iceheart
12105	7475	52248	Savage Gordian Bureau
12107	7476	52571	Savage Gordian Chair
12280	7477	30532	Blade of the Behemoth King
12281	7478	31090	Fangs of the Rising Dragon
12282	7479	31502	Battleaxe of the Behemoth King
12283	7480	31904	Spear of the Behemoth Queen
12284	7481	32299	Longbow of the Last Unicorn
12285	7482	33888	Claws of the Falling Dragon
12286	7483	34249	Greatsword of the Behemoth King
12287	7484	34662	Musketoon of the Last Unicorn
12288	7485	32679	Cane of the White Griffin
12289	7486	33047	Rod of the Black Griffin
12290	7487	33515	Grimoire of the Black Griffin
12291	7488	33516	Codex of the White Griffin
12292	7489	34857	Astrometer of the White Griffin
12293	7490	30128	Shield of the Behemoth King
12294	7491	40194	Helm of the Behemoth King
12295	7492	43240	Armor of the Behemoth King
12296	7493	44683	Gauntlets of the Behemoth King
12298	7494	45588	Cuisses of the Behemoth King
12299	7495	46991	Sabatons of the Behemoth King
12300	7496	40195	Helm of the Behemoth Queen
12301	7497	43241	Armor of the Behemoth Queen
12302	7498	44684	Gauntlets of the Behemoth Queen
12304	7499	45589	Cuisses of the Behemoth Queen
12305	7500	46992	Sabatons of the Behemoth Queen
12306	7501	40196	Helm of the Rising Dragon
12307	7502	43242	Jacket of the Rising Dragon
12308	7503	44685	Gloves of the Rising Dragon
12310	7504	45590	Gaskins of the Rising Dragon
12311	7505	46993	Gaiters of the Rising Dragon
12312	7506	41117	Horn of the Last Unicorn
12313	7507	43576	Robe of the Last Unicorn
12314	7508	44687	Armguards of the Last Unicorn
12316	7509	45592	Longkilt of the Last Unicorn
12317	7510	46995	Leg Guards of the Last Unicorn
12318	7511	40197	Helm of the Falling Dragon
12319	7512	43243	Jacket of the Falling Dragon
12320	7513	44686	Gloves of the Falling Dragon
12322	7514	45591	Gaskins of the Falling Dragon
12323	7515	46994	Gaiters of the Falling Dragon
12324	7516	40413	Hood of the White Griffin
12325	7517	43577	Robe of the White Griffin
12326	7518	44330	Gloves of the White Griffin
12328	7519	45593	Chausses of the White Griffin
12329	7520	46996	Boots of the White Griffin
12330	7521	40414	Hood of the Black Griffin
12331	7522	43578	Robe of the Black Griffin
12332	7523	44331	Gloves of the Black Griffin
12334	7524	45594	Chausses of the Black Griffin
12335	7525	46997	Boots of the Black Griffin
12336	7526	48431	Battleliege Choker of Fending
12337	7527	48936	Battleliege Bracelet of Fending
12338	7528	48642	Battleliege Earrings of Fending
12339	7529	48186	Battleliege Ring of Fending
12513	7530	40198	Field Commander's Helm
12514	7531	42439	Field Commander's Coat
12515	7532	44837	Field Commander's Gloves
12516	7533	45595	Field Commander's Slops
12517	7534	46474	Field Commander's Boots
12523	7535	20828	Aurum Regis Ingot
12527	7536	20832	Adamantite Ingot
12584	7537	22468	Astral Birch Lumber
12593	7538	21620	Astral Silk
12681	7539	26158	Gordian Manifesto - Page 1
12682	7540	26157	Gordian Manifesto - Page 2
12838	7546	26174	Rowena's Token (Red Crafters' Scrip)
12934	7541	21669	Moonbeam Silk
12962	7542	25026	Swordleaf
12974	7543	26184	Type-1 Woodworking Counterfoil
10316	7781	47550	Southern Seas Vest
10317	7782	47552	Southern Seas Swimsuit
10318	7783	47746	Southern Seas Trunks
10319	7784	47747	Southern Seas Tanga
10320	7785	47551	Striped Southern Seas Vest
10321	7786	47553	Striped Southern Seas Swimsuit
10332	7547	24319	Battered Fish
12065	7791	28643	Wind-up Yugiri
12093	7795	52339	Oriental Wind Chime
8803	7555	52146	Pumpkin Basket
8822	7556	53078	Pumpkin Candlestand
8829	7557	51221	Eerie Wallpaper
9464	7558	52560	Level 4 Aetherial Wheel Stand
12050	7559	28657	Wind-up Gundu Warrior
13062	7560	52170	Stuffed Succubus
13063	7561	52250	Pumpkin Desk
13064	7815	52340	Starlight Ornament
13065	7816	52341	Twin Star Ornament
13066	7817	52574	Starlight Sentinel
13067	7818	52171	Oriental Orange Basket
13068	7819	52172	Paissa Doll
13069	7562	52575	The Unending Journey
13070	7563	52173	Oriental Tea Set
13071	7564	52576	Manor Oven
13072	7565	52251	Manor Counter
13073	7566	52577	Stack of Tomes
13074	7567	52578	Pile of Tomes
13075	7568	52252	Oriental Round Table
13076	7569	52579	Mhachi Coffin
13077	7570	52580	Funguar Chair
13078	7571	52581	Mahogany Partition Door
13079	7572	52573	Pumpkin Chair
13084	7573	53104	Topiary Chocobo
13091	7575	53106	Dravanian Down Tree
13092	7576	50813	Microscopically Small Mogwall
13093	7577	50814	Middlingly Medium Mogwall
13094	7578	50815	Monstrously Large Mogwall
13095	7579	51227	Cob Inner Wall
13096	7580	51025	Manor Flooring
13097	7581	51123	Faerie Chandelier
13099	7582	40777	Witch's Hat
13100	7583	42476	Witch's Coatee
13101	7584	44396	Witch's Gloves
13102	7585	46547	Witch's Thighboots
13111	7586	49119	Wild Rose Barding
13112	7587	28649	Wind-up Firion
13113	7588	28648	Pumpkin Butler
13118	7589	30131	House Fortemps Kite Shield
13119	7590	40223	Void Ark Helm of Fending
13120	7591	42890	Void Ark Armor of Fending
13121	7592	44725	Void Ark Gauntlets of Fending
13122	7593	45699	Void Ark Skirt of Fending
13123	7594	47028	Void Ark Sabatons of Fending
13124	7595	47307	Void Ark Belt of Fending
13125	7596	40224	Void Ark Helm of Maiming
13126	7597	42891	Void Ark Mail of Maiming
13127	7598	44726	Void Ark Gauntlets of Maiming
13128	7599	45700	Void Ark Breeches of Maiming
13129	7600	47029	Void Ark Greaves of Maiming
13131	7601	40422	Void Ark Halfmask of Striking
13132	7602	42477	Void Ark Coat of Striking
13133	7603	44397	Void Ark Halfgloves of Striking
13134	7604	45701	Void Ark Trousers of Striking
13135	7605	46548	Void Ark Boots of Striking
13137	7606	40423	Void Ark Cap of Aiming
13138	7607	42478	Void Ark Jacket of Aiming
13139	7608	44398	Void Ark Gloves of Aiming
13140	7609	45702	Void Ark Breeches of Aiming
13141	7610	46549	Void Ark Boots of Aiming
13143	7611	40424	Void Ark Cap of Scouting
13144	7612	42479	Void Ark Jacket of Scouting
13145	7613	44399	Void Ark Gloves of Scouting
13146	7614	45703	Void Ark Breeches of Scouting
13147	7615	46550	Void Ark Shoes of Scouting
13149	7616	40778	Void Ark Hat of Healing
13150	7617	43595	Void Ark Robe of Healing
13151	7618	44400	Void Ark Gloves of Healing
13152	7619	45704	Void Ark Breeches of Healing
13153	7620	46551	Void Ark Boots of Healing
13155	7621	40779	Void Ark Hat of Casting
13156	7622	43596	Void Ark Robe of Casting
13157	7623	44401	Void Ark Gloves of Casting
13158	7624	45705	Void Ark Breeches of Casting
13159	7625	46552	Void Ark Boots of Casting
13161	7626	40783	Tricorne of the Defiant Duelist
13162	7627	43599	Coat of the Defiant Duelist
13163	7628	44407	Gloves of the Defiant Duelist
13164	7629	45713	Trousers of the Defiant Duelist
13165	7630	46558	Boots of the Defiant Duelist
13167	7631	40784	Tricorne of the Daring Duelist
13168	7632	43600	Coat of the Daring Duelist
13169	7633	44408	Gloves of the Daring Duelist
13170	7634	45714	Trousers of the Daring Duelist
13171	7635	46559	Boots of the Daring Duelist
13173	7636	40785	Hat of the Red Thief
13174	7637	43601	Coat of the Red Thief
13175	7638	44409	Gloves of the Red Thief
13176	7639	45715	Trousers of the Red Thief
13177	7640	46560	Boots of the Red Thief
13179	7641	40787	Hat of the Lost Thief
13180	7642	43603	Coat of the Lost Thief
13181	7643	44411	Gloves of the Lost Thief
13182	7644	45717	Trousers of the Lost Thief
13183	7645	46562	Boots of the Lost Thief
13185	7646	40786	Hat of the Ghost Thief
13186	7647	43602	Coat of the Ghost Thief
13187	7648	44410	Gloves of the Ghost Thief
13188	7649	45716	Trousers of the Ghost Thief
13189	7650	46561	Boots of the Ghost Thief
13191	7651	40788	Plague Doctor's Mask
13192	7652	43604	Plague Doctor's Coat
13193	7653	44412	Plague Doctor's Gloves
13194	7654	45718	Plague Doctor's Trousers
13195	7655	46563	Plague Doctor's Shoes
13197	7656	40789	Plague Bringer's Mask
13198	7657	43605	Plague Bringer's Coat
13199	7658	44413	Plague Bringer's Gloves
13200	7659	45719	Plague Bringer's Trousers
13201	7660	46564	Plague Bringer's Shoes
13203	7661	48435	Choker of the Defiant Duelist
13204	7662	48654	Earrings of the Defiant Duelist
13205	7663	48940	Bracelets of the Defiant Duelist
13206	7664	48191	Ring of the Defiant Duelist
13237	7665	30536	Sword of the Heavens
13238	7666	31102	Knuckles of the Heavens
13239	7667	31507	Axe of the Heavens
13240	7668	31907	Halberd of the Heavens
13241	7669	32303	Bow of the Heavens
13242	7670	33890	Daggers of the Heavens
13243	7671	34263	Claymore of the Heavens
13244	7672	34663	Heavensfire
13245	7673	32683	Cane of the Heavens
13246	7674	33051	Staff of the Heavens
13247	7675	33536	Grimoire of the Heavens
13248	7676	33537	Codex of the Heavens
13249	7677	34863	Heavensmeter
13250	7678	30129	Shield of the Heavens
13251	7679	40804	Bunny Chief Crown
13252	7680	42493	Bunny Chief Bustier
13253	7681	44841	Bunny Chief Loops
13254	7682	45729	Bunny Chief Tights
13255	7683	46577	Bunny Chief Pumps
13256	7684	40790	Flat Cap
13257	7685	40791	Red Beret
13258	7686	40792	Green Beret
13259	7687	40793	White Beret
13260	7688	31509	Gigas Axe
13261	7689	34665	Colibri Cannon
13262	7690	41378	Elegant Rimless Glasses
13263	7691	41379	Reading Glasses
13264	7692	41380	Shaded Visor
13265	7693	40795	Cockscomb
13266	7694	42483	High House Justaucorps
13267	7695	45721	High House Breeches
13268	7696	46566	High House Boots
13269	7697	40799	High House Cloche
13270	7698	42484	High House Bustle
13271	7699	46567	High House Halfoots
13272	7700	42485	Falconer Shirt
13273	7701	44415	Punching Gloves
13275	7702	28658	Paissa Brat
13276	7703	28659	Wind-up Illuminatus
13277	7704	28660	Wind-up Echidna
13278	7841	28661	Wind-up Relm
13279	7705	28662	Hunting Hawk
13280	7706	28663	Shalloweye
13281	7707	28664	Penguin Prince
13282	7708	28665	Clockwork Twintania
13283	7709	28666	Korpokkur Kid
13284	7710	28667	Wind-up Ifrit
13286	7711	49122	Round Table Barding
13289	7712	52342	A Knight to Remember
13290	7713	41129	Reindeer Antlers
13291	7842	44414	Reindeer Gloves
13292	7843	46565	Reindeer Hooves
13293	7844	41130	Saint's Beard
13294	7845	41131	Saint's Cap
13295	7846	40225	See No Helm
13296	7847	40227	Speak No Helm
13297	7848	40226	Hear No Helm
13321	7855	42486	Antecedent's Attire
13322	7856	42488	Scion Conjurer's Dalmatica
13323	7857	42487	Scion Thief's Tunic
13324	7858	40797	Scion Striker's Visor
13325	7859	42489	Scion Striker's Attire
13326	7860	42490	Scion Thaumaturge's Robe
13327	7861	42491	Scion Chronocler's Cowl
13330	7862	41128	Amatsu Hachigane
13331	7863	42894	Amatsu Togi
13332	7864	44729	Amatsu Tekko
13333	7865	45720	Amatsu Haidate
13334	7866	47032	Amatsu Sune-ate
13354	7714	53107	Cold Knight's Cookfire
13355	7715	53108	Oriental Snowcave
13357	7716	25952	Mission Ceruleum
13358	7717	26183	Mission Ceruleum Voucher
13381	7718	40798	Mistfall Sallet of Fending
13382	7719	42492	Mistfall Hauberk of Fending
13383	7720	44418	Mistfall Gauntlets of Fending
13384	7721	47306	Mistfall Tassets of Fending
13385	7722	45726	Mistfall Breeches of Fending
13386	7723	46572	Mistfall Sabatons of Fending
13423	7724	48436	Mistfall Necklace of Fending
13424	7725	48941	Mistfall Armillae of Fending
13425	7726	48655	Mistfall Earrings of Fending
13426	7727	48192	Mistfall Ring of Fending
13625	7728	26169	Clan Mark Log
13628	7729	41273	Coeurl Mask
13629	7730	41132	Succubus Horns
13630	7731	25950	Brass Sky Pirate Spoil
13631	7732	25951	Steel Sky Pirate Spoil
13640	7733	41271	Sky Pirate's Helm of Fending
13641	7734	42892	Sky Pirate's Coat of Fending
13642	7735	44727	Sky Pirate's Gauntlets of Fending
13643	7736	45706	Sky Pirate's Gaskins of Fending
13644	7737	47030	Sky Pirate's Boots of Fending
13646	7738	41272	Sky Pirate's Helm of Maiming
13647	7739	42893	Sky Pirate's Coat of Maiming
13648	7740	44728	Sky Pirate's Gauntlets of Maiming
13649	7741	45707	Sky Pirate's Gaskins of Maiming
13650	7742	47031	Sky Pirate's Boots of Maiming
13652	7743	41376	Sky Pirate's Mask of Striking
13653	7744	42480	Sky Pirate's Jacket of Striking
13654	7745	44402	Sky Pirate's Gloves of Striking
13655	7746	45708	Sky Pirate's Trousers of Striking
13656	7747	46553	Sky Pirate's Boots of Striking
13658	7748	40780	Sky Pirate's Beret of Aiming
13659	7749	42482	Sky Pirate's Vest of Aiming
13660	7750	44404	Sky Pirate's Gloves of Aiming
13661	7751	45710	Sky Pirate's Halfslops of Aiming
13662	7752	46555	Sky Pirate's Boots of Aiming
13664	7753	41377	Sky Pirate's Mask of Scouting
13665	7754	42481	Sky Pirate's Jacket of Scouting
13666	7755	44403	Sky Pirate's Gloves of Scouting
13667	7756	45709	Sky Pirate's Trousers of Scouting
13668	7757	46554	Sky Pirate's Boots of Scouting
13670	7758	40781	Sky Pirate's Cap of Healing
13671	7759	43597	Sky Pirate's Coat of Healing
13672	7760	44405	Sky Pirate's Gloves of Healing
13673	7761	45711	Sky Pirate's Bottoms of Healing
13674	7762	46556	Sky Pirate's Shoes of Healing
13676	7763	40782	Sky Pirate's Cap of Casting
13677	7764	43598	Sky Pirate's Coat of Casting
13678	7765	44406	Sky Pirate's Gloves of Casting
13679	7766	45712	Sky Pirate's Bottoms of Casting
13680	7767	46557	Sky Pirate's Shoes of Casting
13691	7872	45724	Scion Conjurer's Chausses
13692	7873	46569	Scion Conjurer's Pattens
13693	7874	44416	Scion Thief's Halfgloves
13694	7875	45723	Scion Thief's Gaskins
13695	7876	47033	Scion Thief's Armored Calligae
13696	7877	41381	Scion Thaumaturge's Monocle
13697	7878	44730	Scion Thaumaturge's Gauntlets
13698	7879	45725	Scion Thaumaturge's Gaskins
13699	7880	46570	Scion Thaumaturge's Mocassins
13700	7881	44417	Scion Chronocler's Ringbands
13701	7882	45727	Scion Chronocler's Tights
13702	7883	46571	Scion Chronocler's Calligae
13727	7768	29758	Functional Proto Hropken
13730	7769	29725	Heavens Coral
13731	7770	29726	Sunsail
13733	7771	29724	Pterodactyl
13734	7772	29727	Eurhinosaur
13740	7773	29420	Goldsmith Crab
13745	7774	22004	Dinosaur Leather
13769	7775	45722	Falconer's Bottoms
13770	7776	46568	Falconer's Boots
13773	7777	28669	Wind-up Zundu Warrior
13774	7778	28668	Wind-up Haurchefant
13775	7779	31104	The Emperor's New Fists
13080	8582	52582	Broken Heart Chair (Right)
13081	8583	52583	Broken Heart Chair (Left)
13082	7820	52584	Paramour Bed
13083	7821	52585	Hatchling Lamp
13223	7827	30537	Almace
13224	7828	31103	Verethragna
13225	7829	31508	Ukonvasara
13226	7830	31908	Rhongomiant
13227	7831	32304	Gandiva
13228	7832	33891	Kannagi
13229	7833	34264	Nothung
13230	7834	34664	Armageddon
13231	7835	32684	Majestas
13232	7836	33052	Hvergelmir
13233	7837	33538	Draconomicon
13234	7838	33539	Tetrabiblos
13235	7839	34864	Deneb
13236	7840	30130	Ancile
13298	7849	40800	Black-feathered Flat Hat
13299	7850	48658	Platinum Paramour's Earrings
13567	7867	40801	Red-feathered Flat Hat
13568	7868	48659	Paramour's Earrings
13569	7796	20022	Luminous Ice Crystal
13570	7797	20023	Luminous Wind Crystal
13571	7798	20021	Luminous Fire Crystal
13572	7799	20024	Luminous Earth Crystal
13573	7800	20025	Luminous Lightning Crystal
13574	7801	20026	Luminous Water Crystal
13575	7802	26052	Astral Nodule
13576	7803	26053	Umbral Nodule
13577	7804	22658	Enchanted Rubber
13578	7805	27615	Fast-drying Carboncoat
13579	7806	22659	Divine Water
13580	7807	27616	Fast-acting Allagan Catalyst
13584	7808	22263	Unidentifiable Shell
13589	7809	30263	Adamantite Francesca
13593	7810	27209	Dispelling Arrow
13594	7811	27268	Blessed Fletchings
13987	7884	47556	Tantalus Vest
13988	7885	44419	Tantalus Cuffs
13989	7886	45728	Tantalus Breeches
13990	7887	46578	Tantalus Boots
32	8285	65038	Allagan Tomestone of Lore
9465	7813	52561	Level 5 Aetherial Wheel Stand
13061	7814	52586	Crystal Bell
13085	7822	53109	Ultimate Kettle
13086	7823	53110	Ultimate Kettle Zenith
13087	7824	53111	Ultimate Kettle Nexus
13088	7825	53122	Sephirot Root
13089	7826	53123	Sephirot Tree
13285	8291	52253	Thorne Dynasty Mantelshelf
13300	8292	47554	Lord's Suikan
13301	7851	48429	Camphorwood Necklace of Fending
13302	7852	48640	Eikon Iron Earring of Fending
13303	7853	48934	Camphorwood Armillae of Fending
13304	7854	48184	Eikon Iron Ring of Fending
13582	7869	22216	Unidentifiable Bone
13586	7870	21478	Unidentifiable Ore
13588	7871	27459	Unidentifiable Seeds
13639	8299	47555	Lady's Suikan
13724	8300	46573	Little Lord's Clogs
13725	8301	46574	Little Lady's Clogs
13741	8302	26187	Certificate of Collaboration
14003	7888	27707	Viltgance-type Hull
14004	7889	27727	Viltgance-type Aetherwings
14005	7890	27747	Viltgance-type Forecastle
14006	7891	27767	Viltgance-type Aftcastle
14014	7892	26186	Type-1 Crafting Receipt
14016	7893	30543	Blade of the Sephirot
14017	7894	31111	Fists of the Sephirot
14018	7895	31515	Axe of the Sephirot
14019	7896	31914	Pike of the Sephirot
14020	7897	32310	Bow of the Sephirot
14021	7898	33897	Points of the Sephirot
14022	7899	32692	Cane of the Sephirot
14023	7900	33060	Staff of the Sephirot
14024	7901	33550	Word of the Sephirot
14025	7902	33551	Song of the Sephirot
14026	7903	34270	Edge of the Sephirot
14027	7904	34669	Fire of the Sephirot
14028	7905	34870	Star of the Sephirot
14029	7906	30137	Shield of the Sephirot
14031	7907	42509	Novice's Cuirass
14032	7908	44444	Novice's Gauntlets
14033	7909	45777	Brand-new Trousers
14034	7910	46607	Brand-new Sabatons
14035	7911	42507	Brand-new Tabard
14036	7912	44442	Brand-new Gloves
14037	7913	45775	Brand-new Skirt
14038	7914	46605	Brand-new Boots
14039	7915	42508	Brand-new Robe
14040	7916	44443	Brand-new Halfgloves
14041	7917	45776	Brand-new Waistwrap
14042	7918	46606	Brand-new Thighboots
14045	7919	52587	Orchestrion
14047	7920	52179	Stuffed Onion Prince
14048	7921	52588	Pudding Floor Lamp
14049	7922	52025	Pudding Throw Rug
14050	7923	52589	Pudding Settee
14051	7924	52254	Pudding Desk
14052	7925	52180	Alpine Supper Set
14053	7926	52181	High House Supper Set
14058	7927	53112	Dinosaur Skull
14059	7928	53113	Dinosaur Skeleton
14060	7929	53114	Dinosaur Tailbone
14061	7930	53115	Topiary Sabotender
14062	7931	53116	Archon Egg Tower
14063	7932	53117	Dandelion Garden Patch
14064	7933	53118	Living Arch
14065	7934	53119	Shishi-Odoshi
14066	7935	53120	Faust Striking Dummy
